avg_lst,max_lst,centroid_lon,centroid_lat
220.85,223,13.262702541044973,52.61353054456104
207.59,222,13.273774462745973,52.61369244479301
215.79,223,13.284846489696108,52.613853310573056
221.64,223,13.295918621222059,52.61401314187878
221.58,223,13.306990856650469,52.614171938687974
221.93,223,13.318063195307934,52.61432970097854
221.54,222,13.329135636521015,52.614486428728526
192.6,222,13.340208179616234,52.61464212191616
221.91,223,13.35128082392007,52.61479678051977
221.72,223,13.362353568758973,52.61495040451784
204.32,222,13.373426413459338,52.61510299388902
215.0,222,13.384499357347538,52.61525454861208
221.72,222,13.395572399749899,52.61540506866592
221.41,223,13.40664553999271,52.61555455402963
221.3,223,13.417718777402223,52.615703004682416
220.69,223,13.428792111304658,52.61585042060361
221.25,223,13.43986554102619,52.61599680177272
209.14,223,13.450939065892962,52.61614214816937
221.01,223,13.462012685231079,52.61628645977334
221.66,223,13.47308639836661,52.616429736564584
221.85,223,13.484160204625587,52.61657197852313
221.64,223,13.495234103334012,52.61671318562922
222.17,223,13.223636611183466,52.6207375841187
220.41,223,13.234710120631643,52.620903151068205
201.27,223,13.245783737751097,52.6210676833561
200.94,223,13.256857461868238,52.62123118095955
221.33,223,13.26793129230944,52.621393643855754
202.77,222,13.279005228401026,52.62155507202217
221.38,223,13.290079269469286,52.62171546543628
221.65,223,13.301153414840474,52.62187482407582
219.81,222,13.312227663840794,52.62203314791861
221.0,223,13.323302015796417,52.622190436942596
221.33,222,13.334376470033467,52.622346691125934
200.33,222,13.345451025878042,52.622501910446864
209.16,223,13.356525682656185,52.6226560948838
207.82,223,13.367600439693915,52.62280924441527
212.72,223,13.3786752963172,52.62296135902
211.72,223,13.38975025185198,52.623112438676806
215.85,222,13.400825305624151,52.623262483364655
221.59,223,13.411900456959573,52.623411493062704
220.77,222,13.42297570518407,52.62355946775018
220.32,223,13.434051049623424,52.623706407406516
207.76,223,13.445126489603386,52.62385231201127
204.14,223,13.456202024449668,52.62399718154415
221.55,223,13.467277653487946,52.62414101598497
221.57,223,13.478353376043858,52.624283815313724
221.41,223,13.489429191443007,52.624425579510536
220.87,223,13.500505099010962,52.62456630855569
203.19,222,13.273161891218047,52.62925651823361
220.86,223,13.284237842494504,52.62941747405559
221.45,223,13.295313898474804,52.6295773948249
221.87,223,13.306390058484771,52.62973628051925
221.88,223,13.383926034745425,52.630819496442236
208.5,222,13.395003002717374,52.630970100753174
206.08,223,13.406080068649574,52.631119669795346
207.05,223,13.417157231867456,52.631268203547926
210.18,223,13.428234491696408,52.63141570199028
209.98,223,13.439311847461786,52.63156216510184
222.25,223,13.450389298488913,52.63170759286225
222.15,223,13.461466844103063,52.631851985251245
221.43,223,13.472544483629488,52.63199534224873
220.99,222,13.48362221639339,52.63213766383477
220.36,222,13.494700041719952,52.632278949989534
221.16,222,13.505777958934303,52.63241920069337
221.19,223,13.51685596736155,52.632558415926745
206.08,222,13.267316476846021,52.63695764896942
199.29,223,13.27839433899672,52.63711916749887
221.45,223,13.28947230625264,52.637279650697465
221.59,222,13.30055037793921,52.63743909854288
204.09,223,13.400257611173085,52.63882753464396
213.2,223,13.411336690055842,52.63897662776062
221.93,223,13.44457450605035,52.6394176934918
222.38,223,13.455653968913676,52.6395626441277
221.97,223,13.466733526084365,52.63970655909261
222.13,223,13.47781317688723,52.639849438366475
222.13,223,13.48889292064705,52.639991281929426
222.06,223,13.499972756688567,52.640132089761686
221.92,223,13.511052684336489,52.640271861843665
221.65,223,13.522132702915489,52.6404105981559
221.86,222,13.294708620902567,52.64514160175168
222.03,223,13.305788709089946,52.64530057639405
222.05,223,13.394433083230073,52.64653508737197
222.21,223,13.449839026620616,52.64727299237845
221.96,222,13.460920502109495,52.64741746560959
221.43,255,13.472002071625695,52.64756090287007
221.66,255,13.483083734493603,52.64770330413988
221.98,255,13.494165490037565,52.64784466939922
222.5,255,13.505247337581894,52.647984998628395
242.05,255,13.288864786072415,52.65284378990774
242.89,255,13.299946787672315,52.653003327022134
253.32,255,13.477272481960076,52.65541501638527
253.62,255,13.488356157681936,52.655556939370484
249.98,255,13.28301887214544,52.66054566277292
223.13,255,13.460373658636774,52.66298290084957
216.13,255,13.47145916174604,52.6631264184298
230.07,255,13.482544758321426,52.663268899439785
